734,882,409,830
734,882,409,830
734,884,416,838
735,885,416,839
737,893,418,843
739,896,419,840
741,900,420,844
740,894,418,847
739,901,411,856
738,903,404,865
735,902,400,876
737,906,389,896
733,901,385,903
727,895,386,904
725,895,383,917
720,895,381,914
716,905,378,915
707,896,371,918
696,884,370,925
697,884,375,922
691,880,386,913
696,890,390,961
689,886,389,968
686,877,387,982
688,883,381,995
687,877,381,990
696,885,374,988
698,889,366,988
697,895,363,994
690,889,362,1002
687,887,367,1022
678,886,367,1034
681,887,369,1031
670,883,367,1024
661,885,365,1051
653,901,368,1059
647,891,366,1079
642,879,373,1079
640,878,375,1079
624,888,380,1069
618,892,387,1064
620,886,392,1065
607,900,396,1061
610,897,399,1051
616,895,392,1044
618,894,389,1053
615,898,382,1057
611,907,386,1055
601,912,389,1050
600,902,391,1059
598,899,385,1059
591,906,392,1060
551,904,381,1075
522,917,365,1079
504,927,362,1079
502,915,359,1079
479,900,345,1079
457,895,340,1079
436,891,353,1079
414,906,358,1079
404,918,358,1079
410,948,352,1079
416,950,346,1079
430,955,334,1079
435,972,322,1079
453,965,314,1079
450,979,308,1079
443,980,307,1079
437,970,312,1079
408,954,308,1079
395,957,323,1079
361,933,322,1079
310,919,324,1067
268,947,313,1077
229,895,315,1067
189,887,306,1070
143,891,305,1062
135,897,305,1071
126,899,300,1075
128,914,293,1074
