551,623,66,335
547,626,63,338
540,628,60,344
534,632,65,345
529,629,65,349
523,624,62,353
521,617,53,354
514,609,45,361
512,601,46,357
506,592,43,359
502,592,48,355
492,580,39,360
481,579,41,357
475,575,44,355
469,570,44,357
459,569,51,350
440,566,52,350
438,559,54,350
432,562,60,345
428,542,51,357
428,538,49,359
426,530,50,356
419,512,42,360
409,501,45,355
404,493,49,349
395,473,45,355
388,465,39,361
371,460,39,360
354,460,44,357
342,457,41,360
323,455,46,359
325,448,46,359
323,436,41,366
321,423,33,371
313,407,36,364
308,406,36,362
302,400,41,362
290,376,40,363
284,369,45,353
259,362,48,352
243,359,50,352
224,355,46,361
216,351,48,358
201,347,51,355
195,336,47,356
185,329,44,360
183,323,41,362
189,315,37,364
201,274,29,350
186,267,52,348
172,252,31,349
166,249,39,358
136,247,33,366
128,247,36,361
117,243,42,357
110,236,38,361
97,225,41,360
93,222,39,365
94,223,33,372
85,190,36,367
78,179,33,367
73,165,25,372
52,159,36,361
35,143,28,351
19,148,39,357
