1,77,36,372
4,106,56,352
3,111,54,351
0,114,52,353
0,113,42,359
0,111,43,359
0,115,36,362
3,116,37,362
10,120,31,368
19,125,27,372
28,133,27,372
28,136,29,355
29,147,32,351
28,152,31,350
46,170,41,356
47,171,37,349
46,188,45,352
51,204,43,354
55,217,44,354
65,247,38,361
78,237,44,354
87,229,41,356
95,227,39,358
100,232,35,364
116,234,35,347
123,239,26,355
153,259,38,359
162,263,38,360
173,272,38,361
181,282,38,361
189,318,45,352
179,334,42,355
188,346,37,360
192,357,38,360
194,360,35,363
195,359,35,363
201,355,30,367
218,352,31,368
254,362,37,364
268,366,33,367
273,371,37,365
277,380,27,355
301,406,48,351
307,409,40,358
313,420,37,360
312,436,35,363
309,455,33,364
305,466,39,356
323,477,32,365
328,476,33,363
337,480,31,365
342,483,32,365
365,481,35,365
369,492,34,367
400,502,33,368
412,510,35,364
418,518,32,367
418,532,32,364
422,531,28,356
435,577,46,354
436,571,33,353
427,596,37,359
429,598,33,362
431,599,34,361
436,599,34,362
449,604,33,364
459,605,36,363
493,611,28,374
505,613,26,373
511,617,28,369
528,629,16,366
535,632,21,364
535,633,35,365
541,631,39,362
565,633,22,361
561,636,37,363
560,636,36,366
558,637,38,366
559,638,36,365
562,638,38,363
565,639,36,366
569,639,35,366
575,639,34,369
578,635,29,376
583,639,35,370
586,637,42,365
587,636,46,366
590,634,45,378
590,629,44,388
588,629,42,393
591,628,39,389
