1135,1296,321,859
1136,1295,323,856
1138,1296,320,859
1137,1291,318,863
1135,1293,329,853
1126,1288,317,863
1121,1280,300,886
1122,1284,302,881
1124,1295,306,876
1120,1299,317,870
1120,1301,307,880
1124,1304,309,880
1124,1312,315,881
1122,1308,324,873
1118,1308,327,878
1116,1314,328,875
1112,1312,338,881
1105,1305,335,886
1100,1306,347,879
1102,1302,358,871
1102,1297,349,883
1102,1296,349,895
1103,1293,343,893
1104,1293,335,895
1061,1272,341,909
1062,1272,336,918
1055,1276,338,939
1042,1282,342,959
1031,1277,342,970
1027,1280,341,974
1030,1277,332,1012
1014,1267,331,1015
1004,1232,325,1017
992,1217,321,1022
980,1215,313,1028
946,1183,301,1015
952,1210,307,1033
929,1195,303,1047
917,1179,307,1045
919,1168,310,1047
894,1145,300,1055
886,1140,293,1073
873,1139,289,1074
862,1121,271,1079
835,1094,243,1079
827,1089,254,1079
807,1104,264,1079
765,1120,268,1040
725,1132,278,1032
739,1108,258,1079
701,1108,272,1040
688,1052,255,1052
672,1048,250,1053
660,1031,260,1032
647,1008,248,1048
618,973,251,1044
615,957,258,1047
597,946,252,1055
558,953,245,1058
511,931,246,1048
510,879,216,1078
462,841,216,1079
402,839,211,1079
354,867,187,1079
342,868,149,1079
342,868,149,1079
246,847,159,1079
142,838,172,1079
76,703,164,1079
2,649,145,1079
3,554,129,1079
0,527,140,1079
1,420,0,1079
1,420,0,1079
16,340,0,1079
