0,46,195,360
2,49,191,360
3,57,192,362
8,63,194,359
13,68,194,358
16,71,195,358
16,73,196,359
20,86,188,368
20,91,194,368
24,97,187,375
27,98,179,384
36,107,174,388
46,115,178,389
55,120,181,386
64,120,177,386
65,123,175,384
66,123,178,374
78,129,188,371
84,137,188,370
89,140,186,374
95,151,178,384
95,162,187,380
96,173,186,380
99,178,184,383
104,181,179,389
121,180,185,386
125,185,190,382
135,188,190,377
143,193,187,369
152,200,185,374
159,210,184,375
164,216,190,372
162,222,191,372
169,232,193,370
167,237,189,377
172,242,187,382
180,250,185,382
189,260,181,386
198,268,188,386
207,271,184,390
212,270,182,387
211,273,177,385
226,275,189,376
230,284,193,369
237,290,189,375
241,298,189,376
249,308,194,375
251,316,191,378
249,323,191,380
251,328,184,384
265,332,196,378
271,335,192,383
282,338,189,383
292,344,176,389
301,350,184,378
309,356,185,382
313,364,188,374
314,367,189,379
320,376,196,372
319,385,192,380
323,396,191,380
330,409,184,384
336,417,188,383
344,424,188,387
355,423,182,396
368,427,189,383
371,424,188,379
374,426,193,374
382,435,195,369
389,440,189,379
396,445,191,377
398,457,192,378
399,467,196,379
403,471,193,382
403,473,187,386
414,481,194,383
420,484,191,386
430,488,187,387
444,492,187,384
450,498,190,380
458,505,187,384
463,510,190,379
465,511,185,382
469,522,193,377
470,533,190,383
474,545,195,379
478,557,192,381
485,569,191,377
487,574,196,377
497,574,186,391
514,576,195,374
519,575,197,370
521,577,193,377
527,579,199,366
532,585,196,375
539,592,191,378
543,601,194,378
547,609,197,375
548,614,197,378
549,619,194,382
551,622,189,386
567,631,198,372
